tweet_text,sentiment_predict
bar :( : 7e4fed40-fba0-4a4e-bf1c-3d0d7fdd50fe,0
"MEU DEUS, parece que nos estamos em um lopping eterno :(( https://t.co/fD5U9NuNeY",0
Nunca falei ctg direito mas te considero muito — :)) não sei quem é tu mas vms nos aproximarr https://t.co/4kPElRhFfH,0
me chamaa :) — Se eu soubesse quem é eu poderia pensar https://t.co/fCwJKfPRN7,0
tu é muito grossa — sou um anjo :) https://t.co/Skr4jJpUPP,0
@blurnath ta dificil demais :-(,0
Homem que dizia ser da ONU para aplicar golpes e forjou sequestro para fugir de casamento é denunciado por mais quatro mulheres em SP https://t.co/NFABXb0qhL #G1 #G1SP https://t.co/MJm3aywM4N,1
"Se querem falar de mim, ao menos estejam 1 patamar acima :)",0
Bolsa sobe guiado por Vale com foco em eleições e exterior https://t.co/5noSFh0CFp,1
"No Rio, Witzel engrossa o tom e ameaça até prender adversário https://t.co/vIBDYFVUa3",1
"@vitorsmatos vi eles falarem também, eu nunca tive a oportunidade de tentar, só saquei no 24horas que sei que é garantido pelo próprio banco e é até mais fácil de achar do que agências Santander :)",0
"Cuidador de Idosos - São Paulo, SP https://t.co/CUhpIefhXk #emprego #oportunidade #vaga",2
Livro mostra esforço de soviéticos para criar narrativa sobre morte de Hitler https://t.co/ObCGewZdYH,1
Aécio devolve casa de 2 mil m² e vai para imóvel funcional https://t.co/kwzF991CED,0
"Infelizmente perdemos , dei meu máximo mas não foi dessa vez , to muito triste :( https://t.co/cgIV2ukL0o",0
FALOU TUDO!!!! #REFLITAM #FATO. https://t.co/5OFyng4Ry8,0
@noutroria você não pode sumir não :(((,1
"Tô tentando me segurar mas toda vez q paro pra pensar nisso as lágrimas caem, já perdi a conta de quantas vezes isso já aconteceu só hj :(",0
"@amxndafavero kkkk af pois é, esse tempo me faz lembra aquela pessoa tbm carai triste :( lembrei e chorei hj mas passo bem kkkkk",0
Eu voltei é para ficar ... Vamos falar de coisas simples da vida #cerrograndedosul #região #novidade #pagina #imprensa,1
Oh @joaosousayt só pah dizer que fiz o joguinho lá da lata que calha uma letra do abecedário E só pah dizer que calhou J :) Vai ja comprando as alianças 😹😹❤️ @joaosousayt,0
Congestionamento aéreo no #BMX Paulista em Sorocaba +📷 e #notícia completa no https://t.co/0ivFb1NFPE #bmxlife #esportes #esporte #bicicross #bmxbrasil #ciclismo #esporteradical… https://t.co/DSh3iWKby3,1
bom dia :) https://t.co/KxklX8XJZ7,1
"Perro - ADOREI o seu Ícon e vc parece ser muito legal, sinceramente :)",0
"'É só atravessar a rua para achar emprego', diz Macron a desempregado https://t.co/sbFows5Qpf #G1 https://t.co/WKEwV5ItXF",1
Crash Bandicoot Racing | É citado em pesquisa da Sony Leia aqui: https://t.co/CFB0rxxEZF #manualdosgames #mdg #game #noticia https://t.co/YoNM9DdMXm,1
"@khaiofavero Nah, tô suave :) &lt;3 tks",0
"O parque Estevão recebeu energia, água e agora o calçamento. Na caminhada hoje cedo constatamos o reconhecimento dos moradores com o governador @wellingtondiasoficial. #mandatoatuante #trabalho #éoNOVO13111 #HaddadPTei #tôcomWellington13 #Parnaíba —... https://t.co/QM1qTbr1DV",1
Nesta #Sextafeira #Amanhã às 8:30 dá manhã tem @mcdkzin dando #entrevista E #cantando sua #nova #música de #trabalho #DeslizaECréu #AquecimentoDoBaileDeGaiola em #parceria com… https://t.co/4CL5OD610Y,1
'A freira' lidera bilheteria nos EUA e bate recorde de franquia na estreia: https://t.co/fl33vjNFgf https://t.co/LuPVSdTTDJ,1
"@Alice_rangels Hi, Você tem um sorriso fofo. :)",0
#Vaga para Auxiliar de Saúde Bucal detalhes e envio de cv em: https://t.co/oL5ZnSe9sC #oportunidade #emprego,2
@OtreblaLleandro Informática :P,0
O recorde do guerrilheiro chileno Norambuena: 16 anos na solitária https://t.co/fOJnIZBSz4 https://t.co/lhZvohDxsd,1
@wilcorrea @quasarframework @vuetifyjs Respondeu sim :) https://t.co/IZ00fiQlvw,0
"@isabelarrincon belinha, nao aguento mais chorar :((( até o @tarrais tá recebendo ataque",0
vou sumir um poquinho :),0
"@naatii_melo Nati entra no site do TSE, tem a prestação de contas, propostas e várias outras informações boas sobre todos os candidatos :)",1
Peles de animais perdem espaço na semana de moda de Londres https://t.co/RGZ2pf693h,1
"Hoje teremos 3 vídeos no canal, sendo uma live. Então fiquem ligados :D. E live no STREAMCRAFT.",1
"@lu3costa posso falar dos elementos que tu colocou, queres? só nao vou continuar argumento aqui pelo twitter, chama no whats se tu quer debater sobre isso então hehe bom, não sabes realmente NADA de mim :)",0
"@quemerdacelle Nem fala,um grto me Explanou pros meus pais so pq n qiis ficar com ele :(",0
"isso que eu estou sob medicação psiquiátrica e acompanhamento psicológico mas enfim, seguimos assim, tentando não se culpar pelos absurdos raros para estabilizar a saúde mental a vida é instável e nem sempre alcançamos nossos objetivos, o importante é persistir tentando :) https://t.co/Tgloa6B4uy",0
@p0rraedu pelo menos agorinha vc dorme e eu q nem to com sono :((,0
SÃO PAULO: VEJA OS PRIMEIROS NÚMEROS DA APURAÇÃO https://t.co/9MYzq5Mw2Z #Eleições2018 #G1 https://t.co/2RSHZdv8Mj,2
❤❤❤❤❤Começamos a semana no #comstyle com esse body cheio de estilo 😻😻😻😻 #jannaloja #amei #novidade #sumer #vibes #starjeans ⭐ https://t.co/ReUEMjvyir,1
só é ruim se despedir :(,0
aí desisto :( — Manda msg na dm ai cpx https://t.co/9t2WkziGAr,0
"Enfim, é isso, acho que tem mais um motivo pra gente ficar cabrero de botar o Bolçonaro lá, pq um impeachment seria uma opção ainda mais instável, colocando em risco direitos básicos trabalhistas, a constituição e a democracia. desculpa aí :(",0
Jornalista Graça Araújo morre aos 62 anos no Recife https://t.co/w68rSQgLrB #G1 https://t.co/M4sEOupX1Z,1
"‘Resultado das urnas atenta para risco à democracia’, diz Haddad https://t.co/lXbqQiPa7Z",1
@maltusocallosa Próximamente :),0
Acabei de descobrir que não consigo estar com as pessoas sem mexer no telemóvel porque sempre que falo ao telemóvel mais do que 3min estou de fones e a fazer outras coisas no telemóvel. Odeio ser assim :),0
Doria promete plano para ampliar o Metrô de SP em 350 km em 20 anos https://t.co/3fAaRRJczl #G1 https://t.co/cyO536R8bd,1
@lobonsgestab sdds da lolo :(,0
ai que saudade do caralho :( https://t.co/yWDdAdSaV0,0
"@ruivaconceitual até usei umas coisas p dormir mas n deu certo, a ansiedade bateu de novo :(",0
"Hoje eu vi o puma mais lindo por metade do preço mas tava sem money, to apaixonada e ele não pode ser meu :(",1
"@Bieguemot Se tem RT, não há dúvidas: É 10000% real! Não é mesmo, @YodaSapiens_29?!?!? :-) :-)",0
"tinha uma nutellinha aqui em casa ai meu pai compro uma nutellona,tem queijo,presunto e pao,e ainda tem lasanha,EU AMO QUANDO MEUS PAIS PERCEBEM QUE EU TO TRISTE :))))",0
eu tive um sonho tão amorzinho com meu bb. eu to com tanta saudade :(,0
@vidademigalhas @JoannaAzevedo @Google Conheço vários casos iguais :)),0
@cirogomes ajeita mais três cadeiras pro Natal pq depois destas eleições não vai dar pra passar o natal com a família :-),0
"@g1 Muito teimosos, se eu fosse algum desses seis já teria desistido :P",1
@LordeBrasil Podiam postar o link do artigo tbm :),0
Não consigo dormir :((,0
Falta de gestão financeira ameaça microempreendedores https://t.co/8zenddDwkI,1
@KukaGR Tristeza.... Este homem tem sido um desgosto :( Haja alguém que o ajude ainda.,0
"a minha cachorrinha era muito minha companheira tipo ao extremo ela ficava no banheiro quando eu tomava banho, na porta esperando eu voltar pra casa muito amorzinha eu sinto tanta falta dela pq eu sempre me sinto muito sozinha e com ela eu sempre tinha alguém cmg :((",0
"""ficou lindo o seu cabelo tá parecendo um soldado nazista"" :)",0
@MEMESMAJORCS Saudades :( https://t.co/Dj68X0SbZR,0
O top comentarista de outubro está no ar! :D Participem: https://t.co/R9CbWSu0LD https://t.co/vDCCComG7N,1
mais uma noite que eu vou dormir sem minha mina do meu lado :( @flwrparrilla te amo,0
Conseguiste concretizar alguns objetivos este ano? — simmmmm :) https://t.co/lpmsZgjtHL,0
@LT1omlinson mandei na dm :),0
Gostei de um vídeo @YouTube https://t.co/LhFqvYn5gt BALL 4 (Deep Forest) with Aaden &amp; Mum :),1
"@annrescarolli Aaaaa entendi, mas enfim divirta-se :)",0
PM é sequestrado por homens armados na zona oeste do RJ https://t.co/mRAoCixqgF https://t.co/lyiESHBUGf,1
Hoje so sei que quero chegar logo a noite para rever o @mvfsillva e o Jader :D Prepara que o Narigueta ta chegando,1
Presidente palestino se reunirá em Nova York com mediadores de conflito com Israel https://t.co/YrUk7UWrbd #G1 https://t.co/O8fctUf3Fo,1
Brasileiro se aproxima de marca histórica do atletismo nos 100 m https://t.co/jre0TW4xKN,1
Trump debocha de mulher que acusa juiz nomeado por ele de agressão sexual https://t.co/AEty2vwgaz,1
que gaga me perdoe mas eu ouvi o soundtrack de a star is born e a UNICA musica que eu gostei foi shallow :( definitivamente n sou fa de country,0
Ilustração pra o tema desse mês do @girlsartistgang :D eu costumava adorar esse estilo então foi bem divertido fazer isso ehehe #gagsteampunk #girlsartistgang #illustration #drawing #digitalart #digitaldrawing #instaart #steampunk #art #arte #desenho #il… https://t.co/JqpSnzW0mO https://t.co/KCg5xApeSt,1
sacramento :)) https://t.co/5WIPjR8ML7,0
@crftheus_ Tudo bem? Respondemos você no DM ;) Estamos aguardando o seu retorno. :D,0
@SoyUnDorito De nada. :( 💟💟💟💟,0
A Sassi Imóveis está com uma nova recepção 👏👏👏👏👏 para o atendimento da locação! O espaço ficou ainda mais confortável 😍 para os nossos clientes e com a eficiência de sempre 😉 Venha nos visitar e fazer ótimos negócios! #novidade #sassi #imoveis #limeira #locação #venda https://t.co/YIgg3s7tZP,1
@ml_figueiredo Infelizmente eu te entendo :(((,0
"@maryritalopes @Luccianoaguiar faz o autografo, tira foto e posta :-) Tbm quero",0
Bem amanhã é um novo dia :),1
vou tentar passar aqui no fc dela todos os dias pra deixar notícias :)),1
que icon lindo :((((((( queria usar oi https://t.co/rHDZfaXfek,0
"@_santagula Vouu passar uns dias aí e depois pra sc, já ia te chamar pra gente tirar uns rolê :(",0
@xulinha_ata Infelizmente tô sendo irônica KKKKKKKKKK :(,0
"daora que todo mundo sabe da nossa vida, mt legal :)",0
Preciso dormir e tô aqui lembrando de umas paradas :(,0
Destino da Sky pode ser decidido por leilão no próximo sábado https://t.co/Qrm9TsXMPX,1
"Pré Vendedor Interno (SDR) - São Paulo, SP https://t.co/2LdXykCmc7 #emprego #oportunidade #vaga",1
Klara Castanho lamenta timidez no 'PopStar' e explica: 'Eu me fecho com medo de errar' https://t.co/KrM25NzNfT #G1 https://t.co/YK1yfda43z,0
@RaphaellaBelo vc n me afastou :)),0
Falem lá cmggg :))),0
"@eitakauu Aí cara, você me odeia? Kkkkkk :(",0
Queria tanto minha foto com o Guto :(( #JovemDoAno #VitorKley,0
cuidado com a pentelhagem em quem vai votar nulo: eles podem escolher o candidato que cê num quer viu!? :D,0
Indo dormir sem a @ e sem o comeback da 1D :(( https://t.co/46gEbqGm3p,0
@camistxs Nem eu :(,0
Eleitores americanos vão decidir se acabam com bordéis legais centenários https://t.co/kx07dZNpRR #G1 https://t.co/pPeRm6EqOe,0
@wingsbae_ Eu só não fiquei pq eu colei :)),0
@luwccas verdade né viado? agora a música nem é tao boa assim :(,0
"@NnNasciPraIsso @Problemaa_seeU @LannesDelRey E o PT não ajuda, porq se eles souberem ler e estudarem, não votaram no PT :)",0
Nenê. :( https://t.co/eu1L0urvtA,0
Presidente do Peru ameaça dissolver Congresso em disputa sobre reformas https://t.co/XAaXYfaLps,1
AAAA ATE AIRA UR CUTE OMG :( https://t.co/3ZizEs7zcQ,0
@anacl4ra so 1 meu ganhou tb :(,0
agindo como se eu nem tivesse mil entregáveis pra fechar em aproximadamente 24hrs úteis :),1
&gt;@EstadaoCultura Kiss anuncia aposentadoria dos palcos após 45 anos de carreira https://t.co/30gnnTUGE1,2
@Jazzghost1 Nossa Parabéns Jazz Gustu vc merece :D,0
Como foi o melhor sonho que você já teve? — Faz muitos anos que não tenho bons sonhos :( https://t.co/uKnzJ1MFMM,0
ah mano :( eu tô até triste vendo um certo ser dessa foto e sentido sdds https://t.co/V1CEr7ffa3,0
Assim segue o plano... 🍀 #trabalho #planos #rodadaregra #mandaladotrabalho https://t.co/zSm7XvTSgj,1
"@Dora65691792 Uau! Nem precisa de comentário, #Fato",0
Comitê da ONU confirma que caso de Lula fica para 2019 https://t.co/iA5MIzHo6j,1
"Ibovespa sobe 1,64% após atentado contra Bolsonaro https://t.co/9LVn5XsUPa",1
"Tutor Online - Porto Velho, RO https://t.co/VP92Otp8Cm #emprego #oportunidade #vaga",1
"@berieux @fabionovoa PCdoB elegeu só em 5 estados, salve erro nos arquivos de totalização do TSE, ficará fora também :(",1
ai eu to muito triste. os the boyz tavam tão felizes com os cachorrinhos... doeu meu coração ver eles tristinhos se despedindo :(,0
@glenkatrin eu te amo e to com saudade. volta logo :(,0
Veja o que é #FATO ou #FAKE nas entrevistas de Ciro Gomes para o Jornal Nacional e para o Jornal das Dez. https://t.co/OursoN4mmZ,2
@hscosta76 @shannongsims Hahaha bem bom sim. :),1
Eu queria botar aquela foto como papel parede do WhatsApp! :(,0
João Amoêdo afirma que partido ainda irá discutir apoio no segundo turno. https://t.co/vKjJzBUEeU https://t.co/XAtJr3hr3c,0
"Bolsonaro cresce nas intenções de voto de antipetistas, revela Ibope https://t.co/n1mChDPxzu",1
"Faltam 8 dias pra poder viajar :))))) não transferi meu título pra BH ainda então vou em Ipatinga só pra votar, escolha minha. Poderia justificar mas prefiro exercer meu papel.",0
"agora é só calcular quanto tempo a gente vai demorar pra ""desaparecer"" sem deixar vestígios :(",0
Johnnie Walker atualiza o “keep walking” em campanha publicitária https://t.co/U9h3s89Ox7,1
"Mourinho será demitido do Manchester United neste fim de semana, diz tabloide inglês https://t.co/8k8aSwoJ1T -via @esportefera https://t.co/dvHUQmRQAd",1
:):: Doces é vida! MT: Seríssimo MT: Siim MT: Eu ia te chamar segunda pra ir na pracinha MT: Comer doce :):: Qual pracinha? MT: De Jardim da Penha MT: Aquela ali da Mônica :):: Ah vamos 😊 :):: Okay MT: Depois da aula de contemporâneo vamos,0
meu selca day ta tão feio :((,0
"Viajar é legal, mas é cada dívida que nois fais.... :(",0
fui ver de novo a foto que eu postei chorando no story e caralho eu to muito sofrida :( fiquei titi outra vez,0
Candidatos ao Governo de Goiás se enfrentam em debate pela quarta vez . Leia mais em https://t.co/dyyqgTkOiL (link na bio). #noticias #noticia #notícias #notícia #news #go #goias #goiás #goiania… https://t.co/Kny2LCPu8m,1
Sábado a festa rola em Barbacena na inauguração do Espaço Golden... Chama todo mundo TIME!!! :),0
@EduCruchinho Já vais um mês atrasado :) vê pelo lado positivo esse melão n tem uma tondelada por isso podes levá-lo no porta Chaves :),0
"Eu: e oq você faz no seu canal do yt? Pessoa: ah eu faço speedpaint e animação :) Eu: hm Pessoa: ah desculpa, eu faço speedpaint e ""A N I M A Ç Ã O"" Eu: ah sim",0
Sem celular de novo :D,1
Ciro Gomes diz que trazer profissionais de fora do país para o Mais Médicos é 'constrangimento' https://t.co/MvIrfIs2Ey #G1,0
Grande torneio do FGC Brasileiro... Apoie o TRT e venha participar das próximas edições!!! :) https://t.co/xwGVjacQHo,1
"És uma pessoa caseira, ou gostas mais de sair do casulo? — sou uma pessoa caseira mesmokjjjj raro eu sair de casa :)) https://t.co/JuLfclUtP6",0
eu nunca vou da certo com ninguém vou morrer solteira :( é verdade esse bilhete,0
a gatinha dormiu e eu fiquei aqui fazendo nada :(,0
@lucianaisabelf Sempre podes vir tu ter cmg :),0
@nahmadureira Não mexe com quem eu gosto. :),0
"MANO DO CÉU BOLSODORIA... ............... Meu estado e meu país tão perdidos, que merda :( https://t.co/ieknf6s5By",0
"Hoje, dia 23/8 a agencia de empregos Tectemp está fazendo atendimento na Ace Itupeva até as 15hs, venha e traga seu currículo!!!!! #emprego #itupevaindica #itupevasp #oportunidade… https://t.co/Bz4JBNpRZp",1
@IsJMGonzalez Preciso? :(,0
Veja algumas dicas sobre como se comportar no ambiente de trabalho! #dicas #comportamento #trabalho #ambientedetrabalho #carreira #prioridades #sucesso #work #job #aberj https://t.co/8mgHGWP8e1,2
Roger Waters critica Bolsonaro em show e sua página vira campo de batalha https://t.co/HXmw4D3Svp,1
